#YYYY MM DD HH MM P(mm) PET(mm)
2017 07 01 18 00 0.0 0.322
2017 07 01 19 00 0.0 0.0863
2017 07 01 20 00 0.0 0.0013
2017 07 01 21 00 0.0 0.0
2017 07 01 22 00 0.0 0.0
2017 07 01 23 00 0.0 0.0
2017 07 02 00 00 0.0 0.0
2017 07 02 01 00 0.0 0.0
2017 07 02 02 00 0.762 0.0
2017 07 02 03 00 0.0 0.0
2017 07 02 04 00 0.0 0.0
2017 07 02 05 00 0.0 0.0024
2017 07 02 06 00 0.0 0.0505
2017 07 02 07 00 0.0 0.3916
2017 07 02 08 00 0.0 0.5103
2017 07 02 09 00 0.0 0.4633
2017 07 02 10 00 0.0 1.0903
2017 07 02 11 00 0.0 1.2196
2017 07 02 12 00 0.0 1.2824
2017 07 02 13 00 0.0 1.2716
2017 07 02 14 00 0.0 1.1924
2017 07 02 15 00 0.0 1.0392
2017 07 02 16 00 0.0 0.8312
2017 07 02 17 00 0.0 0.5767
2017 07 02 18 00 0.0 0.233
2017 07 02 19 00 0.0 0.0248
2017 07 02 20 00 0.0 0.0005
2017 07 02 21 00 0.0 0.0
2017 07 02 22 00 68.072 0.0
2017 07 02 23 00 4.572 0.0
2017 07 03 00 00 1.524 0.0
2017 07 03 01 00 0.254 0.0
2017 07 03 02 00 0.0 0.0
2017 07 03 03 00 0.0 0.0
2017 07 03 04 00 0.0 0.0
2017 07 03 05 00 0.0 0.0104
2017 07 03 06 00 0.0 0.1014
2017 07 03 07 00 0.0 0.2413
2017 07 03 08 00 0.0 0.3569
2017 07 03 09 00 0.0 0.5171
2017 07 03 10 00 0.0 0.6219
2017 07 03 11 00 0.0 0.8654
2017 07 03 12 00 0.0 0.7225
2017 07 03 13 00 0.0 0.8273
2017 07 03 14 00 0.0 1.0181
2017 07 03 15 00 0.0 0.5847
2017 07 03 16 00 0.0 0.88
2017 07 03 17 00 0.0 0.4439
2017 07 03 18 00 0.0 0.3079
2017 07 03 19 00 0.0 0.0311
2017 07 03 20 00 0.0 0.0006
2017 07 03 21 00 0.0 0.0
2017 07 03 22 00 0.0 0.0
2017 07 03 23 00 0.0 0.0
2017 07 04 00 00 0.0 0.0
2017 07 04 01 00 0.0 0.0
2017 07 04 02 00 0.0 0.0
2017 07 04 03 00 0.0 0.0
2017 07 04 04 00 0.0 0.0001
2017 07 04 05 00 0.0 0.0366
2017 07 04 06 00 0.0 0.1546
2017 07 04 07 00 0.0 0.1894
2017 07 04 08 00 0.0 0.5021
2017 07 04 09 00 0.0 0.8369
2017 07 04 10 00 0.0 0.99
2017 07 04 11 00 0.0 1.0414
2017 07 04 12 00 0.0 1.0454
2017 07 04 13 00 0.0 1.1493
2017 07 04 14 00 0.0 1.1602
2017 07 04 15 00 0.0 0.9743
2017 07 04 16 00 0.0 0.8041
2017 07 04 17 00 0.0 0.5007
2017 07 04 18 00 0.0 0.2873
2017 07 04 19 00 0.0 0.0676
2017 07 04 20 00 0.0 0.0007
2017 07 04 21 00 0.0 0.0
2017 07 04 22 00 0.0 0.0
2017 07 04 23 00 0.0 0.0
2017 07 05 00 00 0.0 0.0
2017 07 05 01 00 0.0 0.0
2017 07 05 02 00 0.0 0.0
2017 07 05 03 00 0.0 0.0
2017 07 05 04 00 0.0 0.0001
2017 07 05 05 00 0.0 0.0267
2017 07 05 06 00 0.0 0.1706
2017 07 05 07 00 0.0 0.3808
2017 07 05 08 00 0.0 0.6137
2017 07 05 09 00 0.0 0.8465
2017 07 05 10 00 0.0 1.0453
2017 07 05 11 00 0.0 1.1711
2017 07 05 12 00 0.0 1.3081
2017 07 05 13 00 0.0 1.1938
2017 07 05 14 00 0.0 1.1882
2017 07 05 15 00 0.0 1.0363
2017 07 05 16 00 0.0 0.8234
2017 07 05 17 00 0.0 0.5718
2017 07 05 18 00 0.0 0.3187
2017 07 05 19 00 0.0 0.0867
2017 07 05 20 00 0.0 0.0012
2017 07 05 21 00 0.0 0.0
2017 07 05 22 00 0.0 0.0
2017 07 05 23 00 0.0 0.0
2017 07 06 00 00 0.0 0.0
2017 07 06 01 00 0.0 0.0
2017 07 06 02 00 0.0 0.0
2017 07 06 03 00 0.0 0.0
2017 07 06 04 00 0.0 0.0
2017 07 06 05 00 0.0 0.0226
2017 07 06 06 00 0.0 0.1915
2017 07 06 07 00 0.0 0.3277
2017 07 06 08 00 0.0 0.6491
2017 07 06 09 00 0.0 0.9047
2017 07 06 10 00 0.0 1.1259
2017 07 06 11 00 0.0 1.2822
2017 07 06 12 00 0.0 1.3737
2017 07 06 13 00 0.0 1.3608
2017 07 06 14 00 0.0 1.2661
2017 07 06 15 00 0.0 1.0922
2017 07 06 16 00 0.0 0.8626
2017 07 06 17 00 0.0 0.5534
2017 07 06 18 00 0.0 0.1013
2017 07 06 19 00 0.0 0.0332
2017 07 06 20 00 0.0 0.0004
2017 07 06 21 00 0.0 0.0
2017 07 06 22 00 0.0 0.0
2017 07 06 23 00 0.0 0.0
2017 07 07 00 00 0.0 0.0
2017 07 07 01 00 0.0 0.0
2017 07 07 02 00 0.0 0.0
2017 07 07 03 00 0.0 0.0
2017 07 07 04 00 0.0 0.0001
2017 07 07 05 00 0.0 0.0103
2017 07 07 06 00 0.0 0.0833
2017 07 07 07 00 0.0 0.4446
2017 07 07 08 00 0.0 0.6001
2017 07 07 09 00 0.0 0.8409
2017 07 07 10 00 0.0 0.986
2017 07 07 11 00 0.0 1.1247
2017 07 07 12 00 0.0 1.2313
2017 07 07 13 00 0.0 0.8914
2017 07 07 14 00 0.0 1.0148
2017 07 07 15 00 0.0 0.9086
2017 07 07 16 00 0.0 0.7664
2017 07 07 17 00 0.0 0.5319
2017 07 07 18 00 0.0 0.2766
2017 07 07 19 00 0.0 0.0713
2017 07 07 20 00 0.0 0.0006
2017 07 07 21 00 0.0 0.0
2017 07 07 22 00 0.0 0.0
2017 07 07 23 00 0.0 0.0
2017 07 08 00 00 0.0 0.0
2017 07 08 01 00 0.0 0.0
2017 07 08 02 00 0.0 0.0
2017 07 08 03 00 0.0 0.0
2017 07 08 04 00 0.0 0.0001
2017 07 08 05 00 0.0 0.0294
2017 07 08 06 00 0.0 0.1505
2017 07 08 07 00 0.0 0.3177
2017 07 08 08 00 0.0 0.6185
2017 07 08 09 00 0.0 0.8565
2017 07 08 10 00 0.0 1.0557
2017 07 08 11 00 0.0 1.2059
2017 07 08 12 00 0.0 1.2756
2017 07 08 13 00 0.0 1.2716
2017 07 08 14 00 0.0 1.2054
2017 07 08 15 00 0.0 1.0481
2017 07 08 16 00 0.0 0.8305
2017 07 08 17 00 0.0 0.5348
2017 07 08 18 00 0.0 0.2795
2017 07 08 19 00 0.0 0.0808
2017 07 08 20 00 0.0 0.0013
2017 07 08 21 00 0.0 0.0
2017 07 08 22 00 0.0 0.0
2017 07 08 23 00 0.0 0.0
2017 07 09 00 00 0.0 0.0
2017 07 09 01 00 0.0 0.0
2017 07 09 02 00 0.0 0.0
2017 07 09 03 00 0.0 0.0
2017 07 09 04 00 0.0 0.0001
2017 07 09 05 00 0.0 0.0235
2017 07 09 06 00 0.0 0.1736
2017 07 09 07 00 0.0 0.3963
2017 07 09 08 00 0.0 0.6504
2017 07 09 09 00 0.0 0.9013
2017 07 09 10 00 0.0 1.1162
2017 07 09 11 00 0.0 1.2681
2017 07 09 12 00 0.0 1.343
2017 07 09 13 00 0.0 1.3434
2017 07 09 14 00 0.0 1.2538
2017 07 09 15 00 0.0 1.1011
2017 07 09 16 00 0.0 0.8645
2017 07 09 17 00 0.0 0.6048
2017 07 09 18 00 0.0 0.3256
2017 07 09 19 00 0.0 0.0781
2017 07 09 20 00 0.0 0.0006
2017 07 09 21 00 0.0 0.0
2017 07 09 22 00 0.0 0.0001
2017 07 09 23 00 0.0 0.0
2017 07 10 00 00 0.0 0.0
2017 07 10 01 00 0.0 0.0
2017 07 10 02 00 0.0 0.0
2017 07 10 03 00 0.0 0.0
2017 07 10 04 00 0.0 0.0
2017 07 10 05 00 0.0 0.0214
2017 07 10 06 00 0.0 0.1785
2017 07 10 07 00 0.0 0.397
2017 07 10 08 00 0.0 0.6429
2017 07 10 09 00 0.0 0.8821
2017 07 10 10 00 0.0 1.1104
2017 07 10 11 00 0.0 1.2698
2017 07 10 12 00 0.0 1.3664
2017 07 10 13 00 0.0 1.3637
2017 07 10 14 00 0.0 1.2727
2017 07 10 15 00 0.0 1.1016
2017 07 10 16 00 0.0 0.8701
2017 07 10 17 00 0.0 0.595
2017 07 10 18 00 0.0 0.3057
2017 07 10 19 00 0.0 0.0721
2017 07 10 20 00 0.0 0.0004
2017 07 10 21 00 0.0 0.0
2017 07 10 22 00 0.0 0.0
2017 07 10 23 00 0.0 0.0
2017 07 11 00 00 0.0 0.0
2017 07 11 01 00 0.0 0.0
2017 07 11 02 00 0.0 0.0
2017 07 11 03 00 0.0 0.0
2017 07 11 04 00 0.0 0.0
2017 07 11 05 00 0.0 0.0138
2017 07 11 06 00 0.0 0.144
2017 07 11 07 00 0.0 0.2188
2017 07 11 08 00 0.0 0.4171
2017 07 11 09 00 0.0 0.8671
2017 07 11 10 00 0.0 1.0913
2017 07 11 11 00 0.0 1.2497
2017 07 11 12 00 0.0 1.3332
2017 07 11 13 00 0.0 1.3384
2017 07 11 14 00 0.0 1.2577
2017 07 11 15 00 0.0 1.0885
2017 07 11 16 00 0.0 0.882
2017 07 11 17 00 0.0 0.6018
2017 07 11 18 00 0.0 0.236
2017 07 11 19 00 0.0 0.0589
2017 07 11 20 00 0.0 0.0005
2017 07 11 21 00 0.0 0.0
2017 07 11 22 00 0.0 0.0
2017 07 11 23 00 0.0 0.0
2017 07 12 00 00 0.0 0.0
2017 07 12 01 00 0.0 0.0
2017 07 12 02 00 0.0 0.0
2017 07 12 03 00 0.0 0.0001
2017 07 12 04 00 0.254 0.0
2017 07 12 05 00 0.0 0.007
2017 07 12 06 00 0.0 0.0509
2017 07 12 07 00 0.0 0.0862
2017 07 12 08 00 0.254 0.4674
2017 07 12 09 00 0.0 0.5845
2017 07 12 10 00 0.0 1.0594
2017 07 12 11 00 0.0 0.9412
2017 07 12 12 00 0.0 0.5548
2017 07 12 13 00 0.0 0.8995
2017 07 12 14 00 0.0 1.1092
2017 07 12 15 00 0.0 0.6964
2017 07 12 16 00 0.0 0.3161
2017 07 12 17 00 0.0 0.3036
2017 07 12 18 00 0.0 0.1313
2017 07 12 19 00 0.254 0.0045
2017 07 12 20 00 3.302 0.0001
2017 07 12 21 00 6.096 0.0
2017 07 12 22 00 0.254 0.0
2017 07 12 23 00 1.778 0.0
2017 07 13 00 00 1.524 0.0
2017 07 13 01 00 0.0 0.0
2017 07 13 02 00 0.0 0.0
2017 07 13 03 00 0.0 0.0
2017 07 13 04 00 0.0 0.0
2017 07 13 05 00 0.0 0.0122
2017 07 13 06 00 0.0 0.073
2017 07 13 07 00 0.0 0.1794
2017 07 13 08 00 0.0 0.2336
2017 07 13 09 00 0.0 0.2628
2017 07 13 10 00 0.0 0.1302
2017 07 13 11 00 0.0 0.1211
2017 07 13 12 00 0.0 0.1117
2017 07 13 13 00 0.0 0.1585
2017 07 13 14 00 0.0 0.2789
2017 07 13 15 00 0.0 0.2192
2017 07 13 16 00 0.0 0.5201
2017 07 13 17 00 0.0 0.5075
2017 07 13 18 00 0.0 0.2767
2017 07 13 19 00 0.0 0.0753
2017 07 13 20 00 0.0 0.001
2017 07 13 21 00 0.0 0.0
2017 07 13 22 00 0.0 0.0
2017 07 13 23 00 0.0 0.0
2017 07 14 00 00 0.0 0.0
2017 07 14 01 00 0.0 0.0
2017 07 14 02 00 0.0 0.0
2017 07 14 03 00 0.0 0.0
2017 07 14 04 00 0.0 0.0
2017 07 14 05 00 0.0 0.0185
2017 07 14 06 00 0.0 0.1383
2017 07 14 07 00 0.0 0.3081
2017 07 14 08 00 0.0 0.385
2017 07 14 09 00 0.0 0.378
2017 07 14 10 00 0.0 0.6138
2017 07 14 11 00 0.0 0.9114
2017 07 14 12 00 0.0 1.1624
2017 07 14 13 00 0.0 1.062
2017 07 14 14 00 0.0 0.8152
2017 07 14 15 00 0.0 1.0787
2017 07 14 16 00 0.0 0.585
2017 07 14 17 00 0.0 0.5228
2017 07 14 18 00 0.0 0.2467
2017 07 14 19 00 0.0 0.0471
2017 07 14 20 00 0.0 0.0006
2017 07 14 21 00 0.0 0.0
2017 07 14 22 00 0.0 0.0
2017 07 14 23 00 0.0 0.0
2017 07 15 00 00 0.0 0.0
2017 07 15 01 00 0.0 0.0
2017 07 15 02 00 0.0 0.0
2017 07 15 03 00 0.0 0.0
2017 07 15 04 00 0.0 0.0
2017 07 15 05 00 0.0 0.0264
2017 07 15 06 00 0.0 0.1731
2017 07 15 07 00 0.0 0.4049
2017 07 15 08 00 0.0 0.5912
2017 07 15 09 00 0.0 0.7982
2017 07 15 10 00 0.0 1.0242
2017 07 15 11 00 0.0 0.7295
2017 07 15 12 00 0.0 0.9476
2017 07 15 13 00 0.0 0.9211
2017 07 15 14 00 0.0 0.9188
2017 07 15 15 00 0.0 0.9775
2017 07 15 16 00 0.0 0.4097
2017 07 15 17 00 0.0 0.2214
2017 07 15 18 00 0.0 0.1149
2017 07 15 19 00 0.0 0.0311
2017 07 15 20 00 0.0 0.0015
2017 07 15 21 00 0.0 0.0
2017 07 15 22 00 0.0 0.0
2017 07 15 23 00 0.0 0.0
2017 07 16 00 00 0.0 0.0
2017 07 16 01 00 0.0 0.0
2017 07 16 02 00 0.0 0.0
2017 07 16 03 00 0.0 0.0
2017 07 16 04 00 0.0 0.0
2017 07 16 05 00 0.0 0.0187
2017 07 16 06 00 0.0 0.166
2017 07 16 07 00 0.0 0.3712
2017 07 16 08 00 0.0 0.3712
2017 07 16 09 00 0.0 0.8974
2017 07 16 10 00 0.0 1.1786
2017 07 16 11 00 0.0 1.259
2017 07 16 12 00 0.0 1.2049
2017 07 16 13 00 0.0 1.3395
2017 07 16 14 00 0.0 1.0411
2017 07 16 15 00 0.0 0.8119
2017 07 16 16 00 0.0 0.5509
2017 07 16 17 00 0.0 0.382
2017 07 16 18 00 0.0 0.1393
2017 07 16 19 00 0.0 0.0576
2017 07 16 20 00 0.0 0.0007
2017 07 16 21 00 0.0 0.0
2017 07 16 22 00 0.0 0.0
2017 07 16 23 00 0.0 0.0
2017 07 17 00 00 0.0 0.0
2017 07 17 01 00 0.0 0.0
2017 07 17 02 00 0.0 0.0
2017 07 17 03 00 0.0 0.0
2017 07 17 04 00 0.0 0.0
2017 07 17 05 00 0.0 0.0163
2017 07 17 06 00 0.0 0.1385
2017 07 17 07 00 0.0 0.3638
2017 07 17 08 00 0.0 0.6085
2017 07 17 09 00 0.0 0.8765
2017 07 17 10 00 0.0 0.6561
2017 07 17 11 00 0.0 1.1495
2017 07 17 12 00 0.0 1.2964
2017 07 17 13 00 0.0 0.97
2017 07 17 14 00 0.0 0.705
2017 07 17 15 00 0.0 0.6969
2017 07 17 16 00 0.0 0.5304
2017 07 17 17 00 0.0 0.294
2017 07 17 18 00 15.748 0.0145
2017 07 17 19 00 22.86 0.0135
2017 07 17 20 00 2.032 0.0004
2017 07 17 21 00 0.0 0.0
2017 07 17 22 00 0.0 0.0
2017 07 17 23 00 0.0 0.0
2017 07 18 00 00 0.0 0.0
2017 07 18 01 00 0.0 0.0
2017 07 18 02 00 0.0 0.0
2017 07 18 03 00 0.0 0.0
2017 07 18 04 00 0.0 0.0
2017 07 18 05 00 0.0 0.0083
2017 07 18 06 00 0.0 0.1257
2017 07 18 07 00 0.0 0.3557
2017 07 18 08 00 0.0 0.591
2017 07 18 09 00 0.0 0.8357
2017 07 18 10 00 0.0 1.0495
2017 07 18 11 00 0.0 1.2005
2017 07 18 12 00 0.0 1.2957
2017 07 18 13 00 0.0 1.2911
2017 07 18 14 00 0.0 1.2182
2017 07 18 15 00 0.0 1.0435
2017 07 18 16 00 0.0 0.8093
2017 07 18 17 00 0.0 0.5378
2017 07 18 18 00 0.0 0.2717
2017 07 18 19 00 0.0 0.0282
2017 07 18 20 00 0.0 0.0001
2017 07 18 21 00 0.0 0.0
2017 07 18 22 00 0.0 0.0
2017 07 18 23 00 0.0 0.0
2017 07 19 00 00 0.0 0.0
2017 07 19 01 00 0.0 0.0
2017 07 19 02 00 0.0 0.0
2017 07 19 03 00 0.0 0.0
2017 07 19 04 00 0.0 0.0
2017 07 19 05 00 0.0 0.0159
2017 07 19 06 00 0.0 0.1508
2017 07 19 07 00 0.0 0.3652
2017 07 19 08 00 0.0 0.6174
2017 07 19 09 00 0.0 0.8657
2017 07 19 10 00 0.0 1.0867
2017 07 19 11 00 0.0 1.2511
2017 07 19 12 00 0.0 1.3502
2017 07 19 13 00 0.0 1.3466
2017 07 19 14 00 0.0 1.2577
2017 07 19 15 00 0.0 1.0907
2017 07 19 16 00 0.0 0.8597
2017 07 19 17 00 0.0 0.5978
2017 07 19 18 00 0.0 0.3144
2017 07 19 19 00 0.0 0.0679
2017 07 19 20 00 0.0 0.0002
2017 07 19 21 00 0.0 0.0
2017 07 19 22 00 0.0 0.0
2017 07 19 23 00 0.0 0.0
2017 07 20 00 00 0.0 0.0
2017 07 20 01 00 0.0 0.0
2017 07 20 02 00 0.0 0.0
2017 07 20 03 00 0.0 0.0
2017 07 20 04 00 0.0 0.0
2017 07 20 05 00 0.0 0.0168
2017 07 20 06 00 0.0 0.1385
2017 07 20 07 00 0.0 0.2913
2017 07 20 08 00 0.0 0.6498
2017 07 20 09 00 0.0 0.9906
2017 07 20 10 00 0.0 1.1649
2017 07 20 11 00 0.0 1.304
2017 07 20 12 00 0.0 1.3637
2017 07 20 13 00 0.0 1.3941
2017 07 20 14 00 0.0 1.301
2017 07 20 15 00 0.0 0.8575
2017 07 20 16 00 0.0 0.5381
2017 07 20 17 00 0.0 0.6009
2017 07 20 18 00 0.0 0.3262
2017 07 20 19 00 0.0 0.0835
2017 07 20 20 00 0.0 0.0002
2017 07 20 21 00 0.0 0.0
2017 07 20 22 00 0.0 0.0
2017 07 20 23 00 0.0 0.0
2017 07 21 00 00 0.0 0.0
2017 07 21 01 00 0.0 0.0
2017 07 21 02 00 0.0 0.0
2017 07 21 03 00 0.0 0.0
2017 07 21 04 00 0.0 0.0
2017 07 21 05 00 0.0 0.0148
2017 07 21 06 00 0.0 0.1581
2017 07 21 07 00 0.0 0.3896
2017 07 21 08 00 0.0 0.6529
2017 07 21 09 00 0.0 0.9067
2017 07 21 10 00 0.0 1.1306
2017 07 21 11 00 0.0 1.2997
2017 07 21 12 00 0.0 1.3807
2017 07 21 13 00 0.0 1.3843
2017 07 21 14 00 0.0 1.2935
2017 07 21 15 00 0.0 0.9701
2017 07 21 16 00 0.0 0.9323
2017 07 21 17 00 0.0 0.6064
2017 07 21 18 00 0.0 0.3144
2017 07 21 19 00 0.0 0.0527
2017 07 21 20 00 0.0 0.0002
2017 07 21 21 00 0.0 0.0
2017 07 21 22 00 0.0 0.0
2017 07 21 23 00 0.0 0.0
2017 07 22 00 00 0.0 0.0
2017 07 22 01 00 0.0 0.0
2017 07 22 02 00 0.0 0.0
2017 07 22 03 00 0.0 0.0
2017 07 22 04 00 0.0 0.0
2017 07 22 05 00 0.0 0.0148
2017 07 22 06 00 0.0 0.1608
2017 07 22 07 00 0.0 0.3663
2017 07 22 08 00 0.0 0.6337
2017 07 22 09 00 0.0 0.8769
2017 07 22 10 00 0.0 1.0843
2017 07 22 11 00 0.0 1.2338
2017 07 22 12 00 0.0 1.3125
2017 07 22 13 00 0.0 1.1661
2017 07 22 14 00 0.0 0.9961
2017 07 22 15 00 0.508 0.8174
2017 07 22 16 00 0.0 0.1804
2017 07 22 17 00 0.0 0.0643
2017 07 22 18 00 0.0 0.0947
2017 07 22 19 00 0.0 0.0695
2017 07 22 20 00 0.0 0.0005
2017 07 22 21 00 0.0 0.0
2017 07 22 22 00 0.0 0.0
2017 07 22 23 00 0.0 0.0
2017 07 23 00 00 0.0 0.0
2017 07 23 01 00 0.0 0.0
2017 07 23 02 00 0.0 0.0
2017 07 23 03 00 0.0 0.0
2017 07 23 04 00 0.0 0.0
2017 07 23 05 00 0.0 0.008
2017 07 23 06 00 0.0 0.077
2017 07 23 07 00 0.0 0.2152
2017 07 23 08 00 0.0 0.4238
2017 07 23 09 00 0.0 0.779
2017 07 23 10 00 0.0 1.0111
2017 07 23 11 00 0.0 1.1736
2017 07 23 12 00 0.0 1.2469
2017 07 23 13 00 0.0 1.2396
2017 07 23 14 00 0.0 1.1621
2017 07 23 15 00 0.0 0.9947
2017 07 23 16 00 0.0 0.7772
2017 07 23 17 00 0.0 0.5183
2017 07 23 18 00 0.0 0.2583
2017 07 23 19 00 0.0 0.0476
2017 07 23 20 00 0.0 0.0003
2017 07 23 21 00 0.0 0.0
2017 07 23 22 00 0.0 0.0
2017 07 23 23 00 0.0 0.0
2017 07 24 00 00 0.0 0.0
2017 07 24 01 00 0.0 0.0
2017 07 24 02 00 0.0 0.0
2017 07 24 03 00 0.0 0.0
2017 07 24 04 00 0.0 0.0
2017 07 24 05 00 0.0 0.0113
2017 07 24 06 00 0.0 0.1239
2017 07 24 07 00 0.0 0.3287
2017 07 24 08 00 0.0 0.5641
2017 07 24 09 00 0.0 0.8105
2017 07 24 10 00 0.0 1.0263
2017 07 24 11 00 0.0 1.1882
2017 07 24 12 00 0.0 1.2845
2017 07 24 13 00 0.0 1.2854
2017 07 24 14 00 0.0 1.1973
2017 07 24 15 00 0.0 1.0639
2017 07 24 16 00 0.0 0.8458
2017 07 24 17 00 0.0 0.553
2017 07 24 18 00 0.0 0.2413
2017 07 24 19 00 0.0 0.0161
2017 07 24 20 00 0.0 0.0001
2017 07 24 21 00 0.0 0.0
2017 07 24 22 00 0.0 0.0001
2017 07 24 23 00 0.0 0.0
2017 07 25 00 00 0.0 0.0
2017 07 25 01 00 0.0 0.0
2017 07 25 02 00 0.0 0.0
2017 07 25 03 00 0.0 0.0
2017 07 25 04 00 0.0 0.0
2017 07 25 05 00 0.0 0.0132
2017 07 25 06 00 0.0 0.1234
2017 07 25 07 00 0.0 0.2374
2017 07 25 08 00 0.0 0.4505
2017 07 25 09 00 0.0 0.8425
2017 07 25 10 00 0.0 1.0885
2017 07 25 11 00 0.0 1.244
2017 07 25 12 00 0.0 1.3186
2017 07 25 13 00 0.0 1.3186
2017 07 25 14 00 0.0 1.0828
2017 07 25 15 00 0.0 0.9936
2017 07 25 16 00 0.0 0.6163
2017 07 25 17 00 0.0 0.4484
2017 07 25 18 00 0.0 0.1486
2017 07 25 19 00 0.0 0.0236
2017 07 25 20 00 0.0 0.0001
2017 07 25 21 00 0.0 0.0
2017 07 25 22 00 0.0 0.0
2017 07 25 23 00 0.0 0.0
2017 07 26 00 00 6.35 0.0001
2017 07 26 01 00 7.366 0.0
2017 07 26 02 00 0.0 0.0
2017 07 26 03 00 1.016 0.0
2017 07 26 04 00 0.0 0.0
2017 07 26 05 00 0.0 0.0014
2017 07 26 06 00 0.0 0.0129
2017 07 26 07 00 0.0 0.0716
2017 07 26 08 00 1.27 0.1287
2017 07 26 09 00 0.0 0.2337
2017 07 26 10 00 0.0 0.7138
2017 07 26 11 00 0.0 0.9396
2017 07 26 12 00 0.0 0.9668
2017 07 26 13 00 0.0 0.9787
2017 07 26 14 00 0.0 0.8395
2017 07 26 15 00 0.0 0.3411
2017 07 26 16 00 0.0 0.476
2017 07 26 17 00 0.0 0.2116
2017 07 26 18 00 0.0 0.0927
2017 07 26 19 00 0.0 0.0187
2017 07 26 20 00 0.0 0.0002
2017 07 26 21 00 0.0 0.0
2017 07 26 22 00 0.0 0.0
2017 07 26 23 00 0.0 0.0
2017 07 27 00 00 0.0 0.0
2017 07 27 01 00 0.0 0.0
2017 07 27 02 00 0.0 0.0
2017 07 27 03 00 0.0 0.0
2017 07 27 04 00 0.0 0.0
2017 07 27 05 00 0.0 0.0064
2017 07 27 06 00 0.0 0.0328
2017 07 27 07 00 0.0 0.0854
2017 07 27 08 00 0.0 0.174
2017 07 27 09 00 0.0 0.5905
2017 07 27 10 00 0.0 0.6113
2017 07 27 11 00 0.0 0.8713
2017 07 27 12 00 0.0 1.0246
2017 07 27 13 00 0.0 1.2079
2017 07 27 14 00 0.0 1.1002
2017 07 27 15 00 0.0 0.8103
2017 07 27 16 00 0.0 0.777
2017 07 27 17 00 0.0 0.512
2017 07 27 18 00 0.0 0.2534
2017 07 27 19 00 0.0 0.0364
2017 07 27 20 00 0.0 0.0002
2017 07 27 21 00 0.0 0.0
2017 07 27 22 00 0.0 0.0
2017 07 27 23 00 0.0 0.0
2017 07 28 00 00 0.0 0.0
2017 07 28 01 00 0.0 0.0
2017 07 28 02 00 0.0 0.0
2017 07 28 03 00 0.0 0.0
2017 07 28 04 00 0.0 0.0
2017 07 28 05 00 0.0 0.0102
2017 07 28 06 00 0.0 0.0907
2017 07 28 07 00 0.0 0.2604
2017 07 28 08 00 0.0 0.5444
2017 07 28 09 00 0.0 0.7404
2017 07 28 10 00 0.0 0.6275
2017 07 28 11 00 0.0 0.9834
2017 07 28 12 00 0.0 0.8534
2017 07 28 13 00 0.0 1.1004
2017 07 28 14 00 0.0 0.9495
2017 07 28 15 00 0.0 0.9243
2017 07 28 16 00 0.0 0.7369
2017 07 28 17 00 0.0 0.4958
2017 07 28 18 00 0.0 0.1616
2017 07 28 19 00 0.0 0.0116
2017 07 28 20 00 0.0 0.0001
2017 07 28 21 00 0.0 0.0
2017 07 28 22 00 0.0 0.0
2017 07 28 23 00 0.0 0.0
2017 07 29 00 00 2.032 0.0
2017 07 29 01 00 0.0 0.0
2017 07 29 02 00 0.0 0.0
2017 07 29 03 00 0.0 0.0
2017 07 29 04 00 0.0 0.0
2017 07 29 05 00 0.0 0.0058
2017 07 29 06 00 0.0 0.0533
2017 07 29 07 00 0.0 0.1902
2017 07 29 08 00 0.0 0.3414
2017 07 29 09 00 0.0 0.6065
2017 07 29 10 00 0.0 0.9443
2017 07 29 11 00 0.0 0.8794
2017 07 29 12 00 0.0 0.8356
2017 07 29 13 00 0.0 0.8994
2017 07 29 14 00 0.0 0.8838
2017 07 29 15 00 0.0 0.5667
2017 07 29 16 00 0.0 0.6101
2017 07 29 17 00 0.0 0.2993
2017 07 29 18 00 0.0 0.1846
2017 07 29 19 00 0.0 0.0134
2017 07 29 20 00 0.0 0.0001
2017 07 29 21 00 0.0 0.0
2017 07 29 22 00 0.0 0.0
2017 07 29 23 00 0.0 0.0
2017 07 30 00 00 0.0 0.0
2017 07 30 01 00 0.0 0.0
2017 07 30 02 00 0.0 0.0
2017 07 30 03 00 0.0 0.0
2017 07 30 04 00 0.0 0.0
2017 07 30 05 00 0.0 0.0026
2017 07 30 06 00 0.0 0.0251
2017 07 30 07 00 0.0 0.0667
2017 07 30 08 00 0.0 0.1082
2017 07 30 09 00 0.0 0.1712
2017 07 30 10 00 0.0 0.3791
2017 07 30 11 00 0.0 0.2962
2017 07 30 12 00 0.0 0.3214
2017 07 30 13 00 0.0 0.2713
2017 07 30 14 00 0.254 0.2696
2017 07 30 15 00 0.0 0.2936
2017 07 30 16 00 0.0 0.4228
2017 07 30 17 00 0.0 0.3976
2017 07 30 18 00 0.0 0.1446
2017 07 30 19 00 0.0 0.0182
2017 07 30 20 00 0.254 0.0
2017 07 30 21 00 0.0 0.0
2017 07 30 22 00 0.0 0.0
2017 07 30 23 00 0.0 0.0
2017 07 31 00 00 0.0 0.0
2017 07 31 01 00 0.0 0.0
2017 07 31 02 00 0.0 0.0
2017 07 31 03 00 0.0 0.0
2017 07 31 04 00 4.572 0.0
2017 07 31 05 00 0.0 0.0068
2017 07 31 06 00 0.0 0.0315
2017 07 31 07 00 0.0 0.0521
2017 07 31 08 00 0.0 0.184
2017 07 31 09 00 0.0 0.316
